LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1740487292.497747,3169490.000,51911,3,PG,1,100,17435
1740487292.537749,3169530.000,51911,3,PG,1,100,17390
1740487292.577751,3169570.000,51911,3,PG,1,100,17349
1740487292.617752,3169610.000,51927,2,PG,1,100,17357
1740487292.657754,3169650.000,51927,2,PG,1,100,17399
1740487292.697756,3169690.000,51945,3,PG,1,100,17395
1740487292.737757,3169730.000,51945,3,PG,1,100,17391
1740487292.777759,3169770.000,51945,3,PG,1,100,17401
1740487292.817760,3169810.000,51963,3,PG,1,100,17424
1740487292.857762,3169850.000,51963,3,PG,1,100,17407
1740487292.897764,3169890.000,51963,3,PG,1,100,17423
1740487292.937765,3169930.000,51978,2,PG,1,100,17425
1740487292.977767,3169970.000,51978,2,PG,1,100,17430
1740487293.024269,3170016.500,51994,2,PG,1,100,17448
1740487293.070771,3170063.000,51994,2,PG,1,100,17449
1740487293.110772,3170103.000,52012,3,PG,1,100,17456
1740487293.150774,3170143.000,52012,3,PG,1,100,17454
1740487293.190776,3170183.000,52012,3,PG,1,100,17431
1740487293.230777,3170223.000,52028,2,PG,1,100,17363
1740487293.270779,3170263.000,52028,2,PG,1,100,17351
1740487293.310781,3170303.000,52043,3,PG,1,100,17358
1740487293.350782,3170343.000,52043,3,PG,1,100,17385
1740487293.390784,3170383.000,52043,3,PG,1,100,17407
1740487293.430786,3170423.000,52062,3,PG,1,100,17400
1740487293.470787,3170463.000,52062,3,PG,1,100,17405
1740487293.510789,3170503.000,52062,3,PG,1,100,17398
1740487293.550790,3170543.000,52079,2,PG,1,100,17410
1740487293.590792,3170583.000,52079,2,PG,1,100,17406
1740487293.630794,3170623.000,52095,3,PG,1,100,17426
1740487293.670795,3170663.000,52095,3,PG,1,100,17424
1740487293.710797,3170703.000,52095,3,PG,1,100,17441
1740487293.750799,3170743.000,52111,2,PG,1,100,17448
1740487293.790800,3170783.000,52111,2,PG,1,100,17440
1740487293.830802,3170823.000,52127,3,PG,1,100,17466
1740487293.870804,3170863.000,52127,3,PG,1,100,17434
1740487293.910805,3170903.000,52127,3,PG,1,100,17396
1740487293.950807,3170943.000,52144,2,PG,1,100,17335
1740487293.990808,3170983.000,52144,2,PG,1,100,17338
1740487294.030810,3171023.000,52160,3,PG,1,100,17358
1740487294.070812,3171063.000,52160,3,PG,1,100,17383
1740487294.110813,3171103.000,52160,3,PG,1,100,17386
1740487294.150815,3171143.000,52181,2,PG,1,100,17393
1740487294.190817,3171183.000,52181,2,PG,1,100,17410
1740487294.230818,3171223.000,52196,3,PG,1,100,17397
1740487294.270820,3171263.000,52196,3,PG,1,100,17401
1740487294.310822,3171303.000,52196,3,PG,1,100,17409
1740487294.350823,3171343.000,52213,2,PG,1,100,17417
1740487294.390825,3171383.000,52213,2,PG,1,100,17441
1740487294.430826,3171423.000,52235,4,PG,1,100,17439
1740487294.470828,3171463.000,52235,4,PG,1,100,17425
1740487294.510830,3171503.000,52235,4,PG,1,100,17445
1740487294.550831,3171543.000,52235,4,PG,1,100,17439
1740487294.590833,3171583.000,52252,2,PG,1,100,17421
1740487294.630835,3171623.000,52252,2,PG,1,100,17365
1740487294.670836,3171663.000,52268,3,PG,1,100,17326
1740487294.710838,3171703.000,52268,3,PG,1,100,17325
1740487294.750840,3171743.000,52268,3,PG,1,100,17366
1740487294.790841,3171783.000,52284,2,PG,1,100,17394
1740487294.830843,3171823.000,52284,2,PG,1,100,17387
1740487294.870844,3171863.000,52302,3,PG,1,100,17399
1740487294.910846,3171903.000,52302,3,PG,1,100,17400
1740487294.950848,3171943.000,52302,3,PG,1,100,17397
1740487294.990849,3171983.000,52319,2,PG,1,100,17405
1740487295.030851,3172023.000,52319,2,PG,1,100,17418
1740487295.070853,3172063.000,52336,3,PG,1,100,17444
1740487295.110854,3172103.000,52336,3,PG,1,100,17435
1740487295.150856,3172143.000,52336,3,PG,1,100,17430
1740487295.190858,3172183.000,52351,2,PG,1,100,17447
1740487295.230859,3172223.000,52351,2,PG,1,100,17461
1740487295.275194,3172267.333,52367,3,PG,1,100,17456
1740487295.319530,3172311.667,52367,3,PG,1,100,17447
1740487295.363865,3172356.000,52367,3,PG,1,100,17450
1740487295.403866,3172396.000,52385,2,PG,1,100,17385
1740487295.443868,3172436.000,52385,2,PG,1,100,17335
1740487295.483870,3172476.000,52401,3,PG,1,100,17363
1740487295.523871,3172516.000,52401,3,PG,1,100,17395
1740487295.563873,3172556.000,52401,3,PG,1,100,17388
1740487295.603875,3172596.000,52418,2,PG,1,100,17409
1740487295.643876,3172636.000,52418,2,PG,1,100,17423
1740487295.683878,3172676.000,52434,3,PG,1,100,17410
1740487295.723879,3172716.000,52434,3,PG,1,100,17419
1740487295.763881,3172756.000,52434,3,PG,1,100,17413
1740487295.803883,3172796.000,52452,2,PG,1,100,17424
1740487295.843884,3172836.000,52452,2,PG,1,100,17433
1740487295.883886,3172876.000,52468,3,PG,1,100,17443
1740487295.923888,3172916.000,52468,3,PG,1,100,17441
1740487295.963889,3172956.000,52468,3,PG,1,100,17457
1740487296.003891,3172996.000,52483,2,PG,1,100,17452
1740487296.043893,3173036.000,52483,2,PG,1,100,17453
1740487296.083894,3173076.000,52500,3,PG,1,100,17461
1740487296.123896,3173116.000,52500,3,PG,1,100,17436
1740487296.163897,3173156.000,52500,3,PG,1,100,17385
1740487296.203899,3173196.000,52517,2,PG,1,100,17384
1740487296.243901,3173236.000,52517,2,PG,1,100,17393
1740487296.283902,3173276.000,52533,3,PG,1,100,17402
1740487296.323904,3173316.000,52533,3,PG,1,100,17412
1740487296.363906,3173356.000,52533,3,PG,1,100,17420
1740487296.403907,3173396.000,52551,3,PG,1,100,17429
1740487296.443909,3173436.000,52551,3,PG,1,100,17427
1740487296.483911,3173476.000,52551,3,PG,1,100,17445
1740487296.523912,3173516.000,52567,2,PG,1,100,17430
1740487296.563914,3173556.000,52567,2,PG,1,100,17445
1740487296.603915,3173596.000,52584,3,PG,1,100,17446
1740487296.643917,3173636.000,52584,3,PG,1,100,17465
1740487296.683919,3173676.000,52584,3,PG,1,100,17462
1740487296.723920,3173716.000,52601,2,PG,1,100,17472
1740487296.763922,3173756.000,52601,2,PG,1,100,17465
1740487296.803924,3173796.000,52618,3,PG,1,100,17475
1740487296.843925,3173836.000,52618,3,PG,1,100,17458
1740487296.883927,3173876.000,52618,3,PG,1,100,17414
1740487296.923929,3173916.000,52632,2,PG,1,100,17445
1740487296.963930,3173956.000,52632,2,PG,1,100,17443
1740487297.003932,3173996.000,52651,3,PG,1,100,17468
1740487297.043933,3174036.000,52651,3,PG,1,100,17485
1740487297.083935,3174076.000,52651,3,PG,1,100,17479
1740487297.123937,3174116.000,52668,2,PG,1,100,17481
1740487297.163938,3174156.000,52668,2,PG,1,100,17493
1740487297.203940,3174196.000,52685,3,PG,1,100,17485
1740487297.243942,3174236.000,52685,3,PG,1,100,17483
1740487297.283943,3174276.000,52685,3,PG,1,100,17499
1740487297.323945,3174316.000,52699,3,PG,1,100,17516
1740487297.363947,3174356.000,52699,3,PG,1,100,17504
1740487297.403948,3174396.000,52699,3,PG,1,100,17508
1740487297.443950,3174436.000,52717,2,PG,1,100,17512
1740487297.483951,3174476.000,52717,2,PG,1,100,17524
1740487297.530453,3174522.500,52733,2,PG,1,100,17521
1740487297.576955,3174569.000,52733,2,PG,1,100,17493
1740487297.616957,3174609.000,52750,3,PG,1,100,17477
1740487297.656959,3174649.000,52750,3,PG,1,100,17478
1740487297.696960,3174689.000,52750,3,PG,1,100,17491
1740487297.736962,3174729.000,52765,2,PG,1,100,17522
1740487297.776963,3174769.000,52765,2,PG,1,100,17522
1740487297.816965,3174809.000,52784,3,PG,1,100,17519
1740487297.856967,3174849.000,52784,3,PG,1,100,17551
1740487297.896968,3174889.000,52784,3,PG,1,100,17540
1740487297.936970,3174929.000,52800,2,PG,1,100,17522
1740487297.976972,3174969.000,52800,2,PG,1,100,17531
1740487298.016973,3175009.000,52817,3,PG,1,100,17548
1740487298.056975,3175049.000,52817,3,PG,1,100,17554
1740487298.096977,3175089.000,52817,3,PG,1,100,17547
1740487298.136978,3175129.000,52832,2,PG,1,100,17558
1740487298.176980,3175169.000,52832,2,PG,1,100,17548
1740487298.216981,3175209.000,52849,3,PG,1,100,17559
1740487298.256983,3175249.000,52849,3,PG,1,100,17546
1740487298.296985,3175289.000,52849,3,PG,1,100,17526
1740487298.336986,3175329.000,52865,3,PG,1,100,17502
1740487298.376988,3175369.000,52865,3,PG,1,100,17513
1740487298.416990,3175409.000,52865,3,PG,1,100,17537
1740487298.456991,3175449.000,52883,2,PG,1,100,17557
1740487298.496993,3175489.000,52883,2,PG,1,100,17552
1740487298.536995,3175529.000,52900,3,PG,1,100,17562
1740487298.576996,3175569.000,52900,3,PG,1,100,17555
1740487298.616998,3175609.000,52900,3,PG,1,100,17565
1740487298.657000,3175649.000,52916,2,PG,1,100,17557
1740487298.697001,3175689.000,52916,2,PG,1,100,17563
1740487298.737003,3175729.000,52933,3,PG,1,100,17576
1740487298.777004,3175769.000,52933,3,PG,1,100,17567
1740487298.817006,3175809.000,52933,3,PG,1,100,17569
1740487298.857008,3175849.000,52950,2,PG,1,100,17577
1740487298.897009,3175889.000,52950,2,PG,1,100,17591
1740487298.937011,3175929.000,52966,3,PG,1,100,17584
1740487298.977013,3175969.000,52966,3,PG,1,100,17570
1740487299.017014,3176009.000,52966,3,PG,1,100,17520
1740487299.057016,3176049.000,52982,2,PG,1,100,17534
1740487299.097018,3176089.000,52982,2,PG,1,100,17527
1740487299.137019,3176129.000,53000,3,PG,1,100,17552
1740487299.177021,3176169.000,53000,3,PG,1,100,17570
1740487299.217022,3176209.000,53000,3,PG,1,100,17561
1740487299.257024,3176249.000,53019,2,PG,1,100,17575
1740487299.297026,3176289.000,53019,2,PG,1,100,17582
1740487299.337027,3176329.000,53035,3,PG,1,100,17573
1740487299.377029,3176369.000,53035,3,PG,1,100,17565
1740487299.417031,3176409.000,53035,3,PG,1,100,17585
1740487299.457032,3176449.000,53051,3,PG,1,100,17584
1740487299.497034,3176489.000,53051,3,PG,1,100,17589
1740487299.537036,3176529.000,53051,3,PG,1,100,17593
1740487299.577037,3176569.000,53073,3,PG,1,100,17604
1740487299.617039,3176609.000,53073,3,PG,1,100,17608
1740487299.657040,3176649.000,53073,3,PG,1,100,17613
1740487299.697042,3176689.000,53089,2,PG,1,100,17588
1740487299.737044,3176729.000,53089,2,PG,1,100,17562
1740487299.781379,3176773.333,53107,3,PG,1,100,17543
1740487299.825714,3176817.667,53107,3,PG,1,100,17556
1740487299.870049,3176862.000,53107,3,PG,1,100,17580
1740487299.910051,3176902.000,53123,2,PG,1,100,17583
1740487299.950052,3176942.000,53123,2,PG,1,100,17585
1740487299.990054,3176982.000,53140,3,PG,1,100,17600
1740487300.030056,3177022.000,53140,3,PG,1,100,17598
1740487300.070057,3177062.000,53140,3,PG,1,100,17573
1740487300.110059,3177102.000,53157,2,PG,1,100,17598
1740487300.150061,3177142.000,53157,2,PG,1,100,17597
1740487300.190062,3177182.000,53174,3,PG,1,100,17598
1740487300.230064,3177222.000,53174,3,PG,1,100,17610
1740487300.270066,3177262.000,53174,3,PG,1,100,17602
1740487300.310067,3177302.000,53190,2,PG,1,100,17618
1740487300.350069,3177342.000,53190,2,PG,1,100,17612
1740487300.390070,3177382.000,53207,3,PG,1,100,17606
1740487300.430072,3177422.000,53207,3,PG,1,100,17590
1740487300.470074,3177462.000,53207,3,PG,1,100,17554
1740487300.510075,3177502.000,53222,3,PG,1,100,17556
1740487300.550077,3177542.000,53222,3,PG,1,100,17595
1740487300.590079,3177582.000,53222,3,PG,1,100,17610
1740487300.630080,3177622.000,53241,2,PG,1,100,17603
1740487300.670082,3177662.000,53241,2,PG,1,100,17617
1740487300.710084,3177702.000,53258,3,PG,1,100,17610
1740487300.750085,3177742.000,53258,3,PG,1,100,17612
1740487300.790087,3177782.000,53258,3,PG,1,100,17599
1740487300.830088,3177822.000,53275,2,PG,1,100,17619
1740487300.870090,3177862.000,53275,2,PG,1,100,17627
1740487300.910092,3177902.000,53289,3,PG,1,100,17613
1740487300.950093,3177942.000,53289,3,PG,1,100,17640
1740487300.990095,3177982.000,53289,3,PG,1,100,17638
1740487301.030097,3178022.000,53306,2,PG,1,100,17626
1740487301.070098,3178062.000,53306,2,PG,1,100,17627
1740487301.110100,3178102.000,53323,3,PG,1,100,17618
1740487301.150102,3178142.000,53323,3,PG,1,100,17589
1740487301.190103,3178182.000,53323,3,PG,1,100,17555
1740487301.230105,3178222.000,53340,2,PG,1,100,17572
1740487301.270106,3178262.000,53340,2,PG,1,100,17586
1740487301.310108,3178302.000,53356,3,PG,1,100,17593
1740487301.350110,3178342.000,53356,3,PG,1,100,17603
1740487301.390111,3178382.000,53356,3,PG,1,100,17629
1740487301.430113,3178422.000,53374,2,PG,1,100,17614
1740487301.470115,3178462.000,53374,2,PG,1,100,17602
1740487301.510116,3178502.000,53390,3,PG,1,100,17617
1740487301.550118,3178542.000,53390,3,PG,1,100,17623
1740487301.590120,3178582.000,53390,3,PG,1,100,17626
1740487301.630121,3178622.000,53407,2,PG,1,100,17623
1740487301.670123,3178662.000,53407,2,PG,1,100,17636
1740487301.710124,3178702.000,53422,3,PG,1,100,17636
1740487301.750126,3178742.000,53422,3,PG,1,100,17624
1740487301.790128,3178782.000,53422,3,PG,1,100,17621
1740487301.830129,3178822.000,53439,3,PG,1,100,17620
1740487301.870131,3178862.000,53439,3,PG,1,100,17578
1740487301.910133,3178902.000,53439,3,PG,1,100,17570
1740487301.950134,3178942.000,53455,2,PG,1,100,17568
1740487301.990136,3178982.000,53455,2,PG,1,100,17589
1740487302.036638,3179028.500,53472,2,PG,1,100,17605
1740487302.083140,3179075.000,53472,2,PG,1,100,17592
1740487302.123141,3179115.000,53489,3,PG,1,100,17616
1740487302.163143,3179155.000,53489,3,PG,1,100,17606
1740487302.203145,3179195.000,53489,3,PG,1,100,17588
1740487302.243146,3179235.000,53506,2,PG,1,100,17594
1740487302.283148,3179275.000,53506,2,PG,1,100,17618
1740487302.323150,3179315.000,53522,3,PG,1,100,17609
1740487302.363151,3179355.000,53522,3,PG,1,100,17632
1740487302.403153,3179395.000,53522,3,PG,1,100,17623
1740487302.443155,3179435.000,53540,2,PG,1,100,17613
1740487302.483156,3179475.000,53540,2,PG,1,100,17624
1740487302.523158,3179515.000,53555,3,PG,1,100,17632
1740487302.563159,3179555.000,53555,3,PG,1,100,17632
1740487302.603161,3179595.000,53555,3,PG,1,100,17622
1740487302.643163,3179635.000,53571,3,PG,1,100,17591
1740487302.683164,3179675.000,53571,3,PG,1,100,17548
1740487302.723166,3179715.000,53571,3,PG,1,100,17554
1740487302.763168,3179755.000,53588,2,PG,1,100,17571
1740487302.803169,3179795.000,53588,2,PG,1,100,17596
1740487302.843171,3179835.000,53607,3,PG,1,100,17608
1740487302.883173,3179875.000,53607,3,PG,1,100,17583
1740487302.923174,3179915.000,53607,3,PG,1,100,17585
1740487302.963176,3179955.000,53623,2,PG,1,100,17613
1740487303.003177,3179995.000,53623,2,PG,1,100,17595
1740487303.043179,3180035.000,53639,3,PG,1,100,17593
1740487303.083181,3180075.000,53639,3,PG,1,100,17604
1740487303.123182,3180115.000,53639,3,PG,1,100,17622
1740487303.163184,3180155.000,53655,2,PG,1,100,17616
1740487303.203186,3180195.000,53655,2,PG,1,100,17617
1740487303.243187,3180235.000,53672,3,PG,1,100,17635
1740487303.283189,3180275.000,53672,3,PG,1,100,17617
1740487303.323191,3180315.000,53672,3,PG,1,100,17633
1740487303.363192,3180355.000,53688,2,PG,1,100,17627
1740487303.403194,3180395.000,53688,2,PG,1,100,17589
1740487303.443195,3180435.000,53704,3,PG,1,100,17546
1740487303.483197,3180475.000,53704,3,PG,1,100,17562
1740487303.523199,3180515.000,53704,3,PG,1,100,17565
1740487303.563200,3180555.000,53720,2,PG,1,100,17582
1740487303.603202,3180595.000,53720,2,PG,1,100,17585
1740487303.643204,3180635.000,53739,3,PG,1,100,17583
1740487303.683205,3180675.000,53739,3,PG,1,100,17586
1740487303.723207,3180715.000,53739,3,PG,1,100,17589
1740487303.763209,3180755.000,53756,2,PG,1,100,17585
1740487303.803210,3180795.000,53756,2,PG,1,100,17606
1740487303.843212,3180835.000,53771,3,PG,1,100,17601
1740487303.883213,3180875.000,53771,3,PG,1,100,17613
1740487303.923215,3180915.000,53771,3,PG,1,100,17611
1740487303.963217,3180955.000,53787,3,PG,1,100,17616
1740487304.003218,3180995.000,53787,3,PG,1,100,17605
1740487304.043220,3181035.000,53787,3,PG,1,100,17609
1740487304.083222,3181075.000,53805,2,PG,1,100,17636
1740487304.123223,3181115.000,53805,2,PG,1,100,17636
1740487304.163225,3181155.000,53823,2,PG,1,100,17629
1740487304.203227,3181195.000,53823,2,PG,1,100,17598
1740487304.247562,3181239.333,53838,3,PG,1,100,17574
1740487304.291897,3181283.667,53838,3,PG,1,100,17561
1740487304.336232,3181328.000,53838,3,PG,1,100,17583
1740487304.376734,3181368.500,53854,2,PG,1,100,17598
1740487304.417235,3181409.000,53854,2,PG,1,100,17596
1740487304.456904,3181448.667,53874,3,PG,1,100,17607
1740487304.496572,3181488.333,53874,3,PG,1,100,17609
1740487304.536240,3181528.000,53874,3,PG,1,100,17613
1740487304.576242,3181568.000,53890,2,PG,1,100,17609
1740487304.616243,3181608.000,53890,2,PG,1,100,17618
1740487304.656245,3181648.000,53912,4,PG,1,100,17632
1740487304.696247,3181688.000,53912,4,PG,1,100,17616
1740487304.736248,3181728.000,53912,4,PG,1,100,17618
1740487304.776250,3181768.000,53912,4,PG,1,100,17634
1740487304.816252,3181808.000,53928,3,PG,1,100,17635
1740487304.856253,3181848.000,53928,3,PG,1,100,17636
1740487304.896255,3181888.000,53928,3,PG,1,100,17647
1740487304.936257,3181928.000,53943,2,PG,1,100,17638
1740487304.976258,3181968.000,53943,2,PG,1,100,17632
1740487305.016593,3182008.333,53959,3,PG,1,100,17585
1740487305.056928,3182048.667,53959,3,PG,1,100,17591
1740487305.097263,3182089.000,53959,3,PG,1,100,17597
1740487305.136765,3182128.500,53977,2,PG,1,100,17621
1740487305.176266,3182168.000,53977,2,PG,1,100,17633
1740487305.216268,3182208.000,53995,3,PG,1,100,17627
1740487305.256270,3182248.000,53995,3,PG,1,100,17633
1740487305.296271,3182288.000,53995,3,PG,1,100,17632
1740487305.336273,3182328.000,54010,2,PG,1,100,17617
1740487305.376275,3182368.000,54010,2,PG,1,100,17632
1740487305.416276,3182408.000,54027,3,PG,1,100,17630
1740487305.456278,3182448.000,54027,3,PG,1,100,17647
1740487305.496280,3182488.000,54027,3,PG,1,100,17648
1740487305.536281,3182528.000,54044,3,PG,1,100,17635
1740487305.576283,3182568.000,54044,3,PG,1,100,17657
1740487305.616284,3182608.000,54044,3,PG,1,100,17657
1740487305.656286,3182648.000,54060,2,PG,1,100,17656
1740487305.696288,3182688.000,54060,2,PG,1,100,17623
1740487305.736623,3182728.333,54077,3,PG,1,100,17597
1740487305.776958,3182768.667,54077,3,PG,1,100,17600
1740487305.817293,3182809.000,54077,3,PG,1,100,17610
1740487305.856794,3182848.500,54092,2,PG,1,100,17625
1740487305.896296,3182888.000,54092,2,PG,1,100,17628
1740487305.936298,3182928.000,54111,3,PG,1,100,17651
1740487305.976299,3182968.000,54111,3,PG,1,100,17637
1740487306.016301,3183008.000,54111,3,PG,1,100,17650
1740487306.056302,3183048.000,54128,2,PG,1,100,17650
1740487306.096304,3183088.000,54128,2,PG,1,100,17647
1740487306.136306,3183128.000,54145,3,PG,1,100,17649
1740487306.176307,3183168.000,54145,3,PG,1,100,17662
1740487306.216309,3183208.000,54145,3,PG,1,100,17668
1740487306.256311,3183248.000,54159,2,PG,1,100,17658
1740487306.296312,3183288.000,54159,2,PG,1,100,17667
1740487306.336314,3183328.000,54176,3,PG,1,100,17682
1740487306.376316,3183368.000,54176,3,PG,1,100,17642
1740487306.416317,3183408.000,54176,3,PG,1,100,17600
1740487306.456319,3183448.000,54193,2,PG,1,100,17590
1740487306.496320,3183488.000,54193,2,PG,1,100,17595
1740487306.540989,3183532.667,54210,3,PG,1,100,17619
1740487306.585657,3183577.333,54210,3,PG,1,100,17614
1740487306.630326,3183622.000,54210,3,PG,1,100,17624
1740487306.670328,3183662.000,54226,2,PG,1,100,17623
1740487306.710329,3183702.000,54226,2,PG,1,100,17630
1740487306.750331,3183742.000,54244,3,PG,1,100,17614
1740487306.790332,3183782.000,54244,3,PG,1,100,17626
1740487306.830334,3183822.000,54244,3,PG,1,100,17625
1740487306.870336,3183862.000,54260,2,PG,1,100,17645
1740487306.910337,3183902.000,54260,2,PG,1,100,17652
1740487306.950339,3183942.000,54277,3,PG,1,100,17647
1740487306.990341,3183982.000,54277,3,PG,1,100,17635
1740487307.030342,3184022.000,54277,3,PG,1,100,17636
1740487307.070344,3184062.000,54292,2,PG,1,100,17624
1740487307.110346,3184102.000,54292,2,PG,1,100,17547
1740487307.150347,3184142.000,54309,3,PG,1,100,17495
1740487307.190349,3184182.000,54309,3,PG,1,100,17508
1740487307.230351,3184222.000,54309,3,PG,1,100,17514
1740487307.270352,3184262.000,54325,2,PG,1,100,17525
1740487307.310354,3184302.000,54325,2,PG,1,100,17553
1740487307.350355,3184342.000,54344,3,PG,1,100,17538
1740487307.390357,3184382.000,54344,3,PG,1,100,17544
1740487307.430359,3184422.000,54344,3,PG,1,100,17532
1740487307.470360,3184462.000,54359,2,PG,1,100,17550
1740487307.510362,3184502.000,54359,2,PG,1,100,17561
1740487307.550364,3184542.000,54376,3,PG,1,100,17572
1740487307.590365,3184582.000,54376,3,PG,1,100,17569
1740487307.630367,3184622.000,54376,3,PG,1,100,17571
1740487307.670369,3184662.000,54392,3,PG,1,100,17579
1740487307.710370,3184702.000,54392,3,PG,1,100,17603
1740487307.750372,3184742.000,54392,3,PG,1,100,17580
1740487307.790373,3184782.000,54412,2,PG,1,100,17541
1740487307.830375,3184822.000,54412,2,PG,1,100,17426
1740487307.870043,3184861.667,54427,3,PG,1,100,17429
1740487307.909712,3184901.333,54427,3,PG,1,100,17455
1740487307.949380,3184941.000,54427,3,PG,1,100,17462
1740487307.989882,3184981.500,54443,2,PG,1,100,17473
1740487308.030383,3185022.000,54443,2,PG,1,100,17491
1740487308.070052,3185061.667,54462,3,PG,1,100,17496
1740487308.109720,3185101.333,54462,3,PG,1,100,17491
1740487308.149388,3185141.000,54462,3,PG,1,100,17505
1740487308.189390,3185181.000,54479,2,PG,1,100,17497
1740487308.229391,3185221.000,54479,2,PG,1,100,17522
1740487308.269393,3185261.000,54495,3,PG,1,100,17524
1740487308.309395,3185301.000,54495,3,PG,1,100,17525
1740487308.349396,3185341.000,54495,3,PG,1,100,17539
1740487308.389898,3185381.500,54511,2,PG,1,100,17549
1740487308.430400,3185422.000,54511,2,PG,1,100,17542
1740487308.470068,3185461.667,54527,3,PG,1,100,17563
1740487308.509736,3185501.333,54527,3,PG,1,100,17563
1740487308.549405,3185541.000,54527,3,PG,1,100,17552
1740487308.589406,3185581.000,54544,2,PG,1,100,17548
1740487308.629408,3185621.000,54544,2,PG,1,100,17423
1740487308.669409,3185661.000,54560,3,PG,1,100,17382
1740487308.709411,3185701.000,54560,3,PG,1,100,17414
1740487308.749413,3185741.000,54560,3,PG,1,100,17425
1740487308.796415,3185788.000,54576,2,PG,1,100,17447
1740487308.843417,3185835.000,54576,2,PG,1,100,17463
1740487308.883418,3185875.000,54594,3,PG,1,100,17464
1740487308.923420,3185915.000,54594,3,PG,1,100,17462
1740487308.963421,3185955.000,54594,3,PG,1,100,17479
1740487309.003423,3185995.000,54611,2,PG,1,100,17465
1740487309.043425,3186035.000,54611,2,PG,1,100,17479
1740487309.083426,3186075.000,54628,3,PG,1,100,17491
1740487309.123428,3186115.000,54628,3,PG,1,100,17507
1740487309.163430,3186155.000,54628,3,PG,1,100,17522
1740487309.203431,3186195.000,54645,2,PG,1,100,17509
1740487309.243433,3186235.000,54645,2,PG,1,100,17518
1740487309.283435,3186275.000,54661,3,PG,1,100,17535
1740487309.323436,3186315.000,54661,3,PG,1,100,17526
1740487309.363438,3186355.000,54661,3,PG,1,100,17526
1740487309.403439,3186395.000,54679,2,PG,1,100,17542
1740487309.443441,3186435.000,54679,2,PG,1,100,17549
1740487309.483443,3186475.000,54695,3,PG,1,100,17522
1740487309.523444,3186515.000,54695,3,PG,1,100,17467
1740487309.563446,3186555.000,54695,3,PG,1,100,17379
1740487309.603448,3186595.000,54710,2,PG,1,100,17382
1740487309.643449,3186635.000,54710,2,PG,1,100,17435
1740487309.683451,3186675.000,54726,3,PG,1,100,17435
1740487309.723453,3186715.000,54726,3,PG,1,100,17450
1740487309.763454,3186755.000,54726,3,PG,1,100,17448
1740487309.803456,3186795.000,54751,3,PG,1,100,17459
1740487309.843457,3186835.000,54751,3,PG,1,100,17446
1740487309.883459,3186875.000,54751,3,PG,1,100,17467
1740487309.923461,3186915.000,54767,3,PG,1,100,17482
1740487309.963462,3186955.000,54767,3,PG,1,100,17486
1740487310.003464,3186995.000,54767,3,PG,1,100,17490
1740487310.043466,3187035.000,54784,2,PG,1,100,17500
1740487310.083467,3187075.000,54784,2,PG,1,100,17497
1740487310.123469,3187115.000,54800,3,PG,1,100,17510
1740487310.163471,3187155.000,54800,3,PG,1,100,17498
1740487310.203472,3187195.000,54800,3,PG,1,100,17505
1740487310.243474,3187235.000,54816,3,PG,1,100,17522
1740487310.283476,3187275.000,54816,3,PG,1,100,17526
1740487310.323477,3187315.000,54816,3,PG,1,100,17508
1740487310.363479,3187355.000,54832,2,PG,1,100,17520
1740487310.403480,3187395.000,54832,2,PG,1,100,17488
1740487310.443482,3187435.000,54850,3,PG,1,100,17388
1740487310.483484,3187475.000,54850,3,PG,1,100,17396
1740487310.523485,3187515.000,54850,3,PG,1,100,17421
1740487310.563487,3187555.000,54866,2,PG,1,100,17430
1740487310.603489,3187595.000,54866,2,PG,1,100,17442
1740487310.643490,3187635.000,54883,3,PG,1,100,17457
1740487310.683492,3187675.000,54883,3,PG,1,100,17464
1740487310.723494,3187715.000,54883,3,PG,1,100,17441
1740487310.763495,3187755.000,54900,2,PG,1,100,17457
1740487310.803497,3187795.000,54900,2,PG,1,100,17457
1740487310.843498,3187835.000,54917,3,PG,1,100,17473
1740487310.883500,3187875.000,54917,3,PG,1,100,17492
1740487310.923502,3187915.000,54917,3,PG,1,100,17491
1740487310.970004,3187961.500,54933,2,PG,1,100,17502
1740487311.016506,3188008.000,54933,2,PG,1,100,17491
