LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709495504.017357,94681.000,12866,2,PI,1,100,158242
1709495504.057357,94721.000,12866,2,PI,1,100,158332
1709495504.097358,94761.000,12882,3,PI,1,100,158396
1709495504.137358,94801.000,12882,3,PI,1,100,158466
1709495504.177359,94841.000,12882,3,PI,1,100,158581
1709495504.217359,94881.000,12898,2,PI,1,100,158684
1709495504.257360,94921.000,12898,2,PI,1,100,158830
1709495504.297360,94961.000,12914,3,PI,1,100,158995
1709495504.337361,95001.000,12914,3,PI,1,100,159170
1709495504.377361,95041.000,12914,3,PI,1,100,159120
1709495504.417362,95081.000,12932,2,PI,1,100,158415
1709495504.457362,95121.000,12932,2,PI,1,100,157667
1709495504.497362,95161.000,12948,3,PI,1,100,157374
1709495504.537363,95201.000,12948,3,PI,1,100,157453
1709495504.577363,95241.000,12948,3,PI,1,100,157692
1709495504.617364,95281.000,12963,2,PI,1,100,158064
1709495504.657364,95321.000,12963,2,PI,1,100,158269
1709495504.703865,95367.500,12982,2,PI,1,100,158135
1709495504.750365,95414.000,12982,2,PI,1,100,157924
1709495504.790366,95454.000,13001,3,PI,1,100,157868
1709495504.830366,95494.000,13001,3,PI,1,100,157950
1709495504.870367,95534.000,13001,3,PI,1,100,158093
1709495504.910367,95574.000,13017,3,PI,1,100,158254
1709495504.950368,95614.000,13017,3,PI,1,100,158397
1709495504.990368,95654.000,13017,3,PI,1,100,158531
1709495505.030368,95694.000,13033,2,PI,1,100,158652
1709495505.070369,95734.000,13033,2,PI,1,100,158745
1709495505.110369,95774.000,13049,3,PI,1,100,158850
1709495505.150370,95814.000,13049,3,PI,1,100,158889
1709495505.190370,95854.000,13049,3,PI,1,100,158915
1709495505.230371,95894.000,13066,2,PI,1,100,158993
1709495505.270371,95934.000,13066,2,PI,1,100,159133
1709495505.310372,95974.000,13082,3,PI,1,100,159295
1709495505.350372,96014.000,13082,3,PI,1,100,159322
1709495505.390373,96054.000,13082,3,PI,1,100,158820
1709495505.430373,96094.000,13098,2,PI,1,100,157859
1709495505.470373,96134.000,13098,2,PI,1,100,157333
1709495505.510374,96174.000,13114,3,PI,1,100,157246
1709495505.550374,96214.000,13114,3,PI,1,100,157328
1709495505.590375,96254.000,13114,3,PI,1,100,157470
1709495505.630375,96294.000,13131,2,PI,1,100,157665
1709495505.670376,96334.000,13131,2,PI,1,100,157752
1709495505.710376,96374.000,13148,3,PI,1,100,157585
1709495505.750377,96414.000,13148,3,PI,1,100,157431
1709495505.790377,96454.000,13148,3,PI,1,100,157440
1709495505.830378,96494.000,13163,2,PI,1,100,157540
1709495505.870378,96534.000,13163,2,PI,1,100,157676
1709495505.910378,96574.000,13181,3,PI,1,100,157849
1709495505.950379,96614.000,13181,3,PI,1,100,157986
1709495505.990379,96654.000,13181,3,PI,1,100,158089
1709495506.030380,96694.000,13199,2,PI,1,100,158218
1709495506.070380,96734.000,13199,2,PI,1,100,158337
1709495506.110381,96774.000,13215,3,PI,1,100,158415
1709495506.150381,96814.000,13215,3,PI,1,100,158496
1709495506.190382,96854.000,13215,3,PI,1,100,158542
1709495506.230382,96894.000,13231,3,PI,1,100,158606
1709495506.270383,96934.000,13231,3,PI,1,100,158776
1709495506.310383,96974.000,13231,3,PI,1,100,158945
1709495506.350383,97014.000,13246,2,PI,1,100,159068
1709495506.390384,97054.000,13246,2,PI,1,100,158751
1709495506.430384,97094.000,13264,3,PI,1,100,157725
1709495506.470385,97134.000,13264,3,PI,1,100,156911
1709495506.510385,97174.000,13264,3,PI,1,100,156615
1709495506.550386,97214.000,13280,2,PI,1,100,156596
1709495506.590386,97254.000,13280,2,PI,1,100,156593
1709495506.630387,97294.000,13297,3,PI,1,100,156647
1709495506.670387,97334.000,13297,3,PI,1,100,156793
1709495506.710388,97374.000,13297,3,PI,1,100,156806
1709495506.750388,97414.000,13312,2,PI,1,100,156698
1709495506.790388,97454.000,13312,2,PI,1,100,156599
1709495506.830389,97494.000,13329,3,PI,1,100,156645
1709495506.870389,97534.000,13329,3,PI,1,100,156763
1709495506.910390,97574.000,13329,3,PI,1,100,156916
1709495506.950390,97614.000,13347,2,PI,1,100,157064
1709495506.990391,97654.000,13347,2,PI,1,100,157193
1709495507.030391,97694.000,13365,3,PI,1,100,157313
1709495507.070392,97734.000,13365,3,PI,1,100,157450
1709495507.110392,97774.000,13365,3,PI,1,100,157546
1709495507.150393,97814.000,13379,2,PI,1,100,157620
1709495507.190393,97854.000,13379,2,PI,1,100,157743
1709495507.234727,97898.333,13396,3,PI,1,100,157865
1709495507.279061,97942.667,13396,3,PI,1,100,157966
1709495507.323394,97987.000,13396,3,PI,1,100,158095
1709495507.363395,98027.000,13413,2,PI,1,100,158214
1709495507.403395,98067.000,13413,2,PI,1,100,158368
1709495507.443396,98107.000,13435,3,PI,1,100,158479
1709495507.483396,98147.000,13435,3,PI,1,100,158567
1709495507.523397,98187.000,13435,3,PI,1,100,158687
1709495507.563397,98227.000,13449,2,PI,1,100,158833
1709495507.603398,98267.000,13449,2,PI,1,100,158981
1709495507.643398,98307.000,13466,3,PI,1,100,158877
1709495507.683399,98347.000,13466,3,PI,1,100,157967
1709495507.723399,98387.000,13466,3,PI,1,100,156952
1709495507.763399,98427.000,13483,2,PI,1,100,156446
1709495507.803400,98467.000,13483,2,PI,1,100,156382
1709495507.843400,98507.000,13500,3,PI,1,100,156383
1709495507.883401,98547.000,13500,3,PI,1,100,156412
1709495507.923401,98587.000,13500,3,PI,1,100,156521
1709495507.963402,98627.000,13514,2,PI,1,100,156592
1709495508.003402,98667.000,13514,2,PI,1,100,156480
1709495508.043403,98707.000,13532,3,PI,1,100,156381
1709495508.083403,98747.000,13532,3,PI,1,100,156370
1709495508.123404,98787.000,13532,3,PI,1,100,156476
1709495508.163404,98827.000,13548,2,PI,1,100,156650
1709495508.203404,98867.000,13548,2,PI,1,100,156794
1709495508.243405,98907.000,13567,3,PI,1,100,156946
1709495508.283405,98947.000,13567,3,PI,1,100,157052
1709495508.323406,98987.000,13567,3,PI,1,100,157193
1709495508.363406,99027.000,13582,2,PI,1,100,157339
1709495508.403407,99067.000,13582,2,PI,1,100,157439
1709495508.443407,99107.000,13599,3,PI,1,100,157520
1709495508.483408,99147.000,13599,3,PI,1,100,157648
1709495508.523408,99187.000,13599,3,PI,1,100,157772
1709495508.563409,99227.000,13615,3,PI,1,100,157912
1709495508.603409,99267.000,13615,3,PI,1,100,158052
1709495508.643409,99307.000,13615,3,PI,1,100,158205
1709495508.683410,99347.000,13632,2,PI,1,100,158311
1709495508.723410,99387.000,13632,2,PI,1,100,158449
1709495508.763411,99427.000,13648,3,PI,1,100,158564
1709495508.803411,99467.000,13648,3,PI,1,100,158713
1709495508.843412,99507.000,13648,3,PI,1,100,158904
1709495508.883412,99547.000,13664,2,PI,1,100,159019
1709495508.923413,99587.000,13664,2,PI,1,100,158633
1709495508.963413,99627.000,13680,3,PI,1,100,157615
1709495509.003414,99667.000,13680,3,PI,1,100,156899
1709495509.043414,99707.000,13680,3,PI,1,100,156722
1709495509.083414,99747.000,13698,2,PI,1,100,156783
1709495509.123415,99787.000,13698,2,PI,1,100,156905
1709495509.163415,99827.000,13714,3,PI,1,100,157110
1709495509.203416,99867.000,13714,3,PI,1,100,157262
1709495509.243416,99907.000,13714,3,PI,1,100,157150
1709495509.283417,99947.000,13729,2,PI,1,100,156998
1709495509.323417,99987.000,13729,2,PI,1,100,156956
1709495509.363418,100027.000,13746,3,PI,1,100,157048
1709495509.403418,100067.000,13746,3,PI,1,100,157172
1709495509.443419,100107.000,13746,3,PI,1,100,157328
1709495509.483419,100147.000,13765,2,PI,1,100,157480
1709495509.523419,100187.000,13765,2,PI,1,100,157639
1709495509.563420,100227.000,13781,3,PI,1,100,157757
1709495509.603420,100267.000,13781,3,PI,1,100,157872
1709495509.643421,100307.000,13781,3,PI,1,100,157967
1709495509.683421,100347.000,13797,2,PI,1,100,158043
1709495509.723422,100387.000,13797,2,PI,1,100,158106
1709495509.763422,100427.000,13815,3,PI,1,100,158169
1709495509.803423,100467.000,13815,3,PI,1,100,158276
1709495509.843423,100507.000,13815,3,PI,1,100,158446
1709495509.889924,100553.500,13832,2,PI,1,100,158582
1709495509.936424,100600.000,13832,2,PI,1,100,158742
1709495509.976425,100640.000,13848,3,PI,1,100,158660
1709495510.016425,100680.000,13848,3,PI,1,100,157931
1709495510.056426,100720.000,13848,3,PI,1,100,157071
1709495510.096426,100760.000,13864,2,PI,1,100,156663
1709495510.136426,100800.000,13864,2,PI,1,100,156640
1709495510.176427,100840.000,13880,3,PI,1,100,156754
1709495510.216427,100880.000,13880,3,PI,1,100,156964
1709495510.256428,100920.000,13880,3,PI,1,100,157185
1709495510.296428,100960.000,13897,2,PI,1,100,157144
1709495510.336429,101000.000,13897,2,PI,1,100,156997
1709495510.376429,101040.000,13914,3,PI,1,100,156892
1709495510.416430,101080.000,13914,3,PI,1,100,156976
1709495510.456430,101120.000,13914,3,PI,1,100,157110
1709495510.496431,101160.000,13931,2,PI,1,100,157287
1709495510.536431,101200.000,13931,2,PI,1,100,157402
1709495510.576431,101240.000,13947,3,PI,1,100,157567
1709495510.616432,101280.000,13947,3,PI,1,100,157707
1709495510.656432,101320.000,13947,3,PI,1,100,157832
1709495510.696433,101360.000,13965,2,PI,1,100,157921
1709495510.736433,101400.000,13965,2,PI,1,100,158017
1709495510.776434,101440.000,13981,3,PI,1,100,158107
1709495510.816434,101480.000,13981,3,PI,1,100,158201
1709495510.856435,101520.000,13981,3,PI,1,100,158338
1709495510.896435,101560.000,13997,3,PI,1,100,158437
1709495510.936436,101600.000,13997,3,PI,1,100,158534
1709495510.976436,101640.000,13997,3,PI,1,100,158674
1709495511.016436,101680.000,14012,2,PI,1,100,158849
1709495511.056437,101720.000,14012,2,PI,1,100,159040
1709495511.096437,101760.000,14030,3,PI,1,100,158956
1709495511.136438,101800.000,14030,3,PI,1,100,158119
1709495511.176438,101840.000,14030,3,PI,1,100,157079
1709495511.216439,101880.000,14046,2,PI,1,100,156565
1709495511.256439,101920.000,14046,2,PI,1,100,156503
1709495511.296440,101960.000,14062,3,PI,1,100,156506
1709495511.336440,102000.000,14062,3,PI,1,100,156504
1709495511.376441,102040.000,14062,3,PI,1,100,156642
1709495511.416441,102080.000,14078,2,PI,1,100,156759
1709495511.456441,102120.000,14078,2,PI,1,100,156671
1709495511.496442,102160.000,14095,3,PI,1,100,156525
1709495511.536442,102200.000,14095,3,PI,1,100,156543
1709495511.576443,102240.000,14095,3,PI,1,100,156656
1709495511.616443,102280.000,14111,2,PI,1,100,156807
1709495511.656444,102320.000,14111,2,PI,1,100,156941
1709495511.696444,102360.000,14131,3,PI,1,100,157067
1709495511.736445,102400.000,14131,3,PI,1,100,157192
1709495511.776445,102440.000,14131,3,PI,1,100,157317
1709495511.816446,102480.000,14145,2,PI,1,100,157420
1709495511.856446,102520.000,14145,2,PI,1,100,157498
1709495511.896446,102560.000,14162,3,PI,1,100,157610
1709495511.936447,102600.000,14162,3,PI,1,100,157725
1709495511.976447,102640.000,14162,3,PI,1,100,157842
1709495512.016448,102680.000,14179,2,PI,1,100,157973
1709495512.056448,102720.000,14179,2,PI,1,100,158080
1709495512.096449,102760.000,14196,3,PI,1,100,158231
1709495512.136449,102800.000,14196,3,PI,1,100,158355
1709495512.176450,102840.000,14196,3,PI,1,100,158460
1709495512.216450,102880.000,14210,3,PI,1,100,158560
1709495512.256450,102920.000,14210,3,PI,1,100,158660
1709495512.296451,102960.000,14210,3,PI,1,100,158811
1709495512.336451,103000.000,14227,2,PI,1,100,158965
1709495512.376452,103040.000,14227,2,PI,1,100,159019
1709495512.416452,103080.000,14244,2,PI,1,100,158398
1709495512.456453,103120.000,14244,2,PI,1,100,157431
1709495512.500787,103164.333,14261,3,PI,1,100,156968
1709495512.545120,103208.667,14261,3,PI,1,100,156952
1709495512.589454,103253.000,14261,3,PI,1,100,157077
1709495512.629455,103293.000,14280,2,PI,1,100,157110
1709495512.669455,103333.000,14280,2,PI,1,100,157280
1709495512.709456,103373.000,14298,3,PI,1,100,157388
1709495512.749456,103413.000,14298,3,PI,1,100,157347
1709495512.789457,103453.000,14298,3,PI,1,100,157222
1709495512.829457,103493.000,14314,2,PI,1,100,157185
1709495512.869457,103533.000,14314,2,PI,1,100,157309
1709495512.909458,103573.000,14333,3,PI,1,100,157439
1709495512.949458,103613.000,14333,3,PI,1,100,157592
1709495512.989459,103653.000,14333,3,PI,1,100,157692
1709495513.029459,103693.000,14348,2,PI,1,100,157818
1709495513.069460,103733.000,14348,2,PI,1,100,157928
1709495513.109460,103773.000,14365,3,PI,1,100,158051
1709495513.149461,103813.000,14365,3,PI,1,100,158153
1709495513.189461,103853.000,14365,3,PI,1,100,158248
1709495513.229462,103893.000,14381,3,PI,1,100,158325
1709495513.269462,103933.000,14381,3,PI,1,100,158445
1709495513.309462,103973.000,14381,3,PI,1,100,158549
1709495513.349463,104013.000,14399,4,PI,1,100,158661
1709495513.389463,104053.000,14399,4,PI,1,100,158783
1709495513.429464,104093.000,14399,4,PI,1,100,158864
1709495513.469464,104133.000,14399,4,PI,1,100,158961
1709495513.509465,104173.000,14415,3,PI,1,100,159111
1709495513.549465,104213.000,14415,3,PI,1,100,159262
1709495513.589466,104253.000,14415,3,PI,1,100,159383
1709495513.629466,104293.000,14432,2,PI,1,100,159246
1709495513.669467,104333.000,14432,2,PI,1,100,158454
1709495513.709467,104373.000,14449,3,PI,1,100,157742
1709495513.749467,104413.000,14449,3,PI,1,100,157547
1709495513.789468,104453.000,14449,3,PI,1,100,157656
1709495513.829468,104493.000,14464,2,PI,1,100,157868
1709495513.869469,104533.000,14464,2,PI,1,100,158114
1709495513.909469,104573.000,14480,3,PI,1,100,158285
1709495513.949470,104613.000,14480,3,PI,1,100,158171
1709495513.989470,104653.000,14480,3,PI,1,100,157964
1709495514.029471,104693.000,14498,2,PI,1,100,157906
1709495514.069471,104733.000,14498,2,PI,1,100,157961
1709495514.109472,104773.000,14516,3,PI,1,100,158074
1709495514.149472,104813.000,14516,3,PI,1,100,158192
1709495514.189472,104853.000,14516,3,PI,1,100,158349
1709495514.229473,104893.000,14531,3,PI,1,100,158455
1709495514.269473,104933.000,14531,3,PI,1,100,158555
1709495514.309474,104973.000,14531,3,PI,1,100,158646
1709495514.349474,105013.000,14547,2,PI,1,100,158690
1709495514.389475,105053.000,14547,2,PI,1,100,158776
1709495514.429475,105093.000,14565,3,PI,1,100,158815
1709495514.469476,105133.000,14565,3,PI,1,100,158899
1709495514.509476,105173.000,14565,3,PI,1,100,158985
1709495514.549477,105213.000,14581,2,PI,1,100,159054
1709495514.589477,105253.000,14581,2,PI,1,100,159190
1709495514.629477,105293.000,14597,3,PI,1,100,159316
1709495514.669478,105333.000,14597,3,PI,1,100,159463
1709495514.709478,105373.000,14597,3,PI,1,100,159474
1709495514.749479,105413.000,14615,2,PI,1,100,158886
1709495514.789479,105453.000,14615,2,PI,1,100,158037
1709495514.829480,105493.000,14632,3,PI,1,100,157606
1709495514.869480,105533.000,14632,3,PI,1,100,157592
1709495514.909481,105573.000,14632,3,PI,1,100,157731
1709495514.949481,105613.000,14648,2,PI,1,100,157920
1709495514.989482,105653.000,14648,2,PI,1,100,158170
1709495515.035982,105699.500,14666,2,PI,1,100,158133
1709495515.082483,105746.000,14666,2,PI,1,100,157891
1709495515.122483,105786.000,14680,3,PI,1,100,157768
1709495515.162483,105826.000,14680,3,PI,1,100,157788
1709495515.202484,105866.000,14680,3,PI,1,100,157867
1709495515.242484,105906.000,14699,3,PI,1,100,158013
1709495515.282485,105946.000,14699,3,PI,1,100,158127
1709495515.322485,105986.000,14699,3,PI,1,100,158252
1709495515.362486,106026.000,14716,2,PI,1,100,158335
1709495515.402486,106066.000,14716,2,PI,1,100,158428
1709495515.442487,106106.000,14733,3,PI,1,100,158518
1709495515.482487,106146.000,14733,3,PI,1,100,158576
1709495515.522488,106186.000,14733,3,PI,1,100,158666
1709495515.562488,106226.000,14747,2,PI,1,100,158726
1709495515.602488,106266.000,14747,2,PI,1,100,158828
1709495515.642489,106306.000,14764,3,PI,1,100,158918
1709495515.682489,106346.000,14764,3,PI,1,100,159007
1709495515.722490,106386.000,14764,3,PI,1,100,159167
1709495515.762490,106426.000,14781,3,PI,1,100,159308
1709495515.802491,106466.000,14781,3,PI,1,100,159391
1709495515.842491,106506.000,14781,3,PI,1,100,158848
1709495515.882492,106546.000,14798,2,PI,1,100,157725
1709495515.922492,106586.000,14798,2,PI,1,100,157046
1709495515.962493,106626.000,14813,3,PI,1,100,156845
1709495516.002493,106666.000,14813,3,PI,1,100,156854
1709495516.042493,106706.000,14813,3,PI,1,100,156815
1709495516.082494,106746.000,14830,2,PI,1,100,156882
1709495516.122494,106786.000,14830,2,PI,1,100,157020
1709495516.162495,106826.000,14846,3,PI,1,100,156988
1709495516.202495,106866.000,14846,3,PI,1,100,156842
1709495516.242496,106906.000,14846,3,PI,1,100,156774
1709495516.282496,106946.000,14863,2,PI,1,100,156829
1709495516.322497,106986.000,14863,2,PI,1,100,156959
1709495516.362497,107026.000,14882,3,PI,1,100,157108
1709495516.402498,107066.000,14882,3,PI,1,100,157232
1709495516.442498,107106.000,14882,3,PI,1,100,157353
1709495516.482498,107146.000,14897,2,PI,1,100,157476
1709495516.522499,107186.000,14897,2,PI,1,100,157574
1709495516.562499,107226.000,14913,3,PI,1,100,157660
1709495516.602500,107266.000,14913,3,PI,1,100,157780
1709495516.642500,107306.000,14913,3,PI,1,100,157868
1709495516.682501,107346.000,14931,2,PI,1,100,157972
1709495516.722501,107386.000,14931,2,PI,1,100,158085
1709495516.762502,107426.000,14947,3,PI,1,100,158218
1709495516.802502,107466.000,14947,3,PI,1,100,158315
1709495516.842503,107506.000,14947,3,PI,1,100,158426
1709495516.882503,107546.000,14962,3,PI,1,100,158535
1709495516.922503,107586.000,14962,3,PI,1,100,158686
1709495516.962504,107626.000,14962,3,PI,1,100,158832
1709495517.002504,107666.000,14978,2,PI,1,100,158914
1709495517.042505,107706.000,14978,2,PI,1,100,158535
1709495517.082505,107746.000,14996,3,PI,1,100,157449
1709495517.122506,107786.000,14996,3,PI,1,100,156645
1709495517.162506,107826.000,14996,3,PI,1,100,156396
1709495517.202507,107866.000,15012,2,PI,1,100,156367
1709495517.242507,107906.000,15012,2,PI,1,100,156343
1709495517.282508,107946.000,15027,3,PI,1,100,156404
1709495517.322508,107986.000,15027,3,PI,1,100,156560
1709495517.362508,108026.000,15027,3,PI,1,100,156556
1709495517.402509,108066.000,15044,2,PI,1,100,156421
1709495517.442509,108106.000,15044,2,PI,1,100,156343
1709495517.482510,108146.000,15061,3,PI,1,100,156378
1709495517.522510,108186.000,15061,3,PI,1,100,156565
1709495517.562511,108226.000,15061,3,PI,1,100,156723
1709495517.609011,108272.500,15079,2,PI,1,100,156873
1709495517.655512,108319.000,15079,2,PI,1,100,156999
1709495517.695512,108359.000,15100,2,PI,1,100,157145
1709495517.735513,108399.000,15100,2,PI,1,100,157273
1709495517.775513,108439.000,15116,4,PI,1,100,157377
1709495517.815514,108479.000,15116,4,PI,1,100,157497
1709495517.855514,108519.000,15116,4,PI,1,100,157607
1709495517.895515,108559.000,15116,4,PI,1,100,157719
1709495517.935515,108599.000,15133,2,PI,1,100,157877
1709495517.975515,108639.000,15133,2,PI,1,100,158033
1709495518.015516,108679.000,15150,3,PI,1,100,158186
1709495518.055516,108719.000,15150,3,PI,1,100,158340
1709495518.095517,108759.000,15150,3,PI,1,100,158474
1709495518.135517,108799.000,15167,2,PI,1,100,158565
1709495518.175518,108839.000,15167,2,PI,1,100,158695
1709495518.215518,108879.000,15182,3,PI,1,100,158842
1709495518.255519,108919.000,15182,3,PI,1,100,159012
1709495518.295519,108959.000,15182,3,PI,1,100,159146
1709495518.335520,108999.000,15199,3,PI,1,100,158798
1709495518.375520,109039.000,15199,3,PI,1,100,157771
1709495518.415520,109079.000,15199,3,PI,1,100,156991
1709495518.455521,109119.000,15215,2,PI,1,100,156769
1709495518.495521,109159.000,15215,2,PI,1,100,156845
1709495518.535522,109199.000,15232,3,PI,1,100,156920
1709495518.575522,109239.000,15232,3,PI,1,100,157085
1709495518.615523,109279.000,15232,3,PI,1,100,157255
1709495518.655523,109319.000,15248,2,PI,1,100,157193
1709495518.695524,109359.000,15248,2,PI,1,100,157026
1709495518.735524,109399.000,15264,3,PI,1,100,156936
1709495518.775524,109439.000,15264,3,PI,1,100,157015
1709495518.815525,109479.000,15264,3,PI,1,100,157143
1709495518.855525,109519.000,15282,2,PI,1,100,157306
1709495518.895526,109559.000,15282,2,PI,1,100,157433
1709495518.935526,109599.000,15299,3,PI,1,100,157557
1709495518.975527,109639.000,15299,3,PI,1,100,157674
1709495519.015527,109679.000,15299,3,PI,1,100,157781
1709495519.055528,109719.000,15316,2,PI,1,100,157837
1709495519.095528,109759.000,15316,2,PI,1,100,157874
1709495519.135529,109799.000,15331,3,PI,1,100,157937
1709495519.175529,109839.000,15331,3,PI,1,100,158054
1709495519.215529,109879.000,15331,3,PI,1,100,158118
1709495519.255530,109919.000,15347,2,PI,1,100,158231
1709495519.295530,109959.000,15347,2,PI,1,100,158348
1709495519.335531,109999.000,15365,3,PI,1,100,158488
1709495519.375531,110039.000,15365,3,PI,1,100,158654
1709495519.415532,110079.000,15365,3,PI,1,100,158750
1709495519.455532,110119.000,15381,2,PI,1,100,158421
1709495519.495533,110159.000,15381,2,PI,1,100,157449
1709495519.535533,110199.000,15396,3,PI,1,100,156694
1709495519.575534,110239.000,15396,3,PI,1,100,156430
1709495519.615534,110279.000,15396,3,PI,1,100,156460
1709495519.655534,110319.000,15412,2,PI,1,100,156551
1709495519.695535,110359.000,15412,2,PI,1,100,156731
1709495519.735535,110399.000,15432,3,PI,1,100,156910
1709495519.775536,110439.000,15432,3,PI,1,100,156832
1709495519.815536,110479.000,15432,3,PI,1,100,156696
1709495519.855537,110519.000,15448,3,PI,1,100,156623
1709495519.895537,110559.000,15448,3,PI,1,100,156710
1709495519.935538,110599.000,15448,3,PI,1,100,156864
1709495519.975538,110639.000,15465,2,PI,1,100,157007
1709495520.015539,110679.000,15465,2,PI,1,100,157121
1709495520.055539,110719.000,15482,3,PI,1,100,157279
1709495520.095539,110759.000,15482,3,PI,1,100,157422
1709495520.135540,110799.000,15482,3,PI,1,100,157540
1709495520.182040,110845.500,15499,2,PI,1,100,157638
1709495520.228541,110892.000,15499,2,PI,1,100,157722
1709495520.268541,110932.000,15515,3,PI,1,100,157799
1709495520.308542,110972.000,15515,3,PI,1,100,157894
1709495520.348542,111012.000,15515,3,PI,1,100,158016
1709495520.389043,111052.500,15533,2,PI,1,100,158123
1709495520.429543,111093.000,15533,2,PI,1,100,158223
1709495520.469544,111133.000,15547,3,PI,1,100,158349
1709495520.509544,111173.000,15547,3,PI,1,100,158484
1709495520.549545,111213.000,15547,3,PI,1,100,158671
1709495520.589045,111252.500,15564,2,PI,1,100,158810
1709495520.628546,111292.000,15564,2,PI,1,100,158528
1709495520.668546,111332.000,15581,3,PI,1,100,157509
1709495520.708546,111372.000,15581,3,PI,1,100,156706
1709495520.748547,111412.000,15581,3,PI,1,100,156425
1709495520.788547,111452.000,15598,2,PI,1,100,156444
1709495520.828548,111492.000,15598,2,PI,1,100,156411
1709495520.868548,111532.000,15612,3,PI,1,100,156475
1709495520.908549,111572.000,15612,3,PI,1,100,156637
1709495520.948549,111612.000,15612,3,PI,1,100,156643
1709495520.988550,111652.000,15629,3,PI,1,100,156516
1709495521.028550,111692.000,15629,3,PI,1,100,156446
1709495521.068551,111732.000,15629,3,PI,1,100,156491
1709495521.108551,111772.000,15646,2,PI,1,100,156645
1709495521.148551,111812.000,15646,2,PI,1,100,156792
1709495521.188552,111852.000,15665,3,PI,1,100,156942
1709495521.228552,111892.000,15665,3,PI,1,100,157065
1709495521.268553,111932.000,15665,3,PI,1,100,157183
1709495521.308553,111972.000,15679,2,PI,1,100,157305
1709495521.348554,112012.000,15679,2,PI,1,100,157389
1709495521.388554,112052.000,15697,3,PI,1,100,157494
1709495521.428555,112092.000,15697,3,PI,1,100,157592
1709495521.468555,112132.000,15697,3,PI,1,100,157705
1709495521.508556,112172.000,15713,2,PI,1,100,157834
1709495521.548556,112212.000,15713,2,PI,1,100,157977
1709495521.588556,112252.000,15730,3,PI,1,100,158075
1709495521.628557,112292.000,15730,3,PI,1,100,158179
1709495521.668557,112332.000,15730,3,PI,1,100,158308
1709495521.708558,112372.000,15746,2,PI,1,100,158495
1709495521.748558,112412.000,15746,2,PI,1,100,158654
1709495521.788559,112452.000,15762,3,PI,1,100,158758
1709495521.828559,112492.000,15762,3,PI,1,100,158487
1709495521.868560,112532.000,15762,3,PI,1,100,157555
1709495521.908560,112572.000,15778,2,PI,1,100,156841
1709495521.948561,112612.000,15778,2,PI,1,100,156653
1709495521.988561,112652.000,15796,3,PI,1,100,156715
1709495522.028561,112692.000,15796,3,PI,1,100,156783
1709495522.068562,112732.000,15796,3,PI,1,100,156905
1709495522.108562,112772.000,15812,2,PI,1,100,157090
1709495522.148563,112812.000,15812,2,PI,1,100,157074
1709495522.188563,112852.000,15827,3,PI,1,100,156957
1709495522.228564,112892.000,15827,3,PI,1,100,156874
1709495522.268564,112932.000,15827,3,PI,1,100,156946
1709495522.308565,112972.000,15845,3,PI,1,100,157107
1709495522.348565,113012.000,15845,3,PI,1,100,157260
1709495522.388566,113052.000,15845,3,PI,1,100,157384
1709495522.428566,113092.000,15863,3,PI,1,100,157498
1709495522.468566,113132.000,15863,3,PI,1,100,157626
1709495522.508567,113172.000,15863,3,PI,1,100,157768
1709495522.548567,113212.000,15879,2,PI,1,100,157844
1709495522.588568,113252.000,15879,2,PI,1,100,157956
1709495522.628568,113292.000,15895,2,PI,1,100,158063
1709495522.668569,113332.000,15895,2,PI,1,100,158184
1709495522.713236,113376.667,15911,3,PI,1,100,158280
1709495522.757903,113421.333,15911,3,PI,1,100,158401
1709495522.802570,113466.000,15911,3,PI,1,100,158513
1709495522.842571,113506.000,15933,2,PI,1,100,158633
1709495522.882571,113546.000,15933,2,PI,1,100,158809
1709495522.922572,113586.000,15949,3,PI,1,100,158969
1709495522.962572,113626.000,15949,3,PI,1,100,159091
1709495523.002572,113666.000,15949,3,PI,1,100,158868
1709495523.042573,113706.000,15967,2,PI,1,100,157981
1709495523.082573,113746.000,15967,2,PI,1,100,157296
1709495523.122574,113786.000,15981,3,PI,1,100,157124
1709495523.162574,113826.000,15981,3,PI,1,100,157250
1709495523.202575,113866.000,15981,3,PI,1,100,157455
1709495523.242575,113906.000,15998,3,PI,1,100,157777
1709495523.282576,113946.000,15998,3,PI,1,100,157930
1709495523.322576,113986.000,15998,3,PI,1,100,157751
1709495523.362577,114026.000,16017,2,PI,1,100,157552
1709495523.402577,114066.000,16017,2,PI,1,100,157538
1709495523.442244,114105.667,16034,3,PI,1,100,157650
1709495523.481911,114145.333,16034,3,PI,1,100,157784
1709495523.521578,114185.000,16034,3,PI,1,100,157910
1709495523.562079,114225.500,16048,2,PI,1,100,158048
1709495523.602579,114266.000,16048,2,PI,1,100,158173
1709495523.642580,114306.000,16065,3,PI,1,100,158269
1709495523.682580,114346.000,16065,3,PI,1,100,158379
1709495523.722581,114386.000,16065,3,PI,1,100,158486
1709495523.762081,114425.500,16082,2,PI,1,100,158535
1709495523.801582,114465.000,16082,2,PI,1,100,158601
1709495523.841915,114505.333,16099,3,PI,1,100,158714
1709495523.882249,114545.667,16099,3,PI,1,100,158841
1709495523.922583,114586.000,16099,3,PI,1,100,159028
1709495523.962583,114626.000,16113,2,PI,1,100,159124
